,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
782,CHEMBL258180,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,300.40200000000004,1.8724,1.0,3.0,5.0
783,CHEMBL403949,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,288.391,1.7063,1.0,3.0,5.0
784,CHEMBL258450,CCN(CC)C(=O)[C@@]1(c2ccc3occc3c2)C[C@H]1CN,active,286.37500000000006,2.5176,1.0,3.0,5.0
785,CHEMBL255303,CCN(CC)C(=O)[C@@]1(c2ccc3sccc3c2)C[C@H]1CN,active,302.4430000000001,2.9861000000000004,1.0,3.0,5.886056647693163
786,CHEMBL404145,CCN(CC)C(=O)[C@@]1(c2cccc(F)c2)C[C@H]1CN,active,264.344,1.9105,1.0,2.0,5.0
787,CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,5.494850021680094
788,CHEMBL252923,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,5.0
789,CHEMBL257550,NCC1C(c2ccccc2)C1(C(=O)N1CCc2ccccc21)c1ccccc1,inactive,368.48,3.886000000000003,1.0,2.0,5.366531544420414
791,CHEMBL257551,CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,inactive,322.45200000000006,3.1651000000000016,1.0,2.0,5.0
792,CHEMBL410062,CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,inactive,320.436,3.128400000000002,1.0,2.0,5.0
793,CHEMBL260335,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,inactive,286.41900000000004,2.5736000000000008,1.0,2.0,5.0
794,CHEMBL260336,CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,inactive,274.408,2.4075000000000006,1.0,2.0,5.346787486224656
796,CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,inactive,258.365,1.9375,1.0,2.0,5.0
797,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,inactive,255.361,3.7246200000000034,1.0,2.0,5.508638306165727
798,CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,inactive,246.35399999999998,1.7713999999999999,1.0,2.0,5.494850021680094
800,CHEMBL255246,NC[C@@H]1C[C@@]1(C(=O)N1CCCc2ccccc21)c1ccsc1,inactive,312.438,2.943900000000001,1.0,3.0,5.0
801,CHEMBL257348,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccsc1,inactive,298.411,2.3781000000000008,2.0,4.0,5.161150909262744
802,CHEMBL404027,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccsc1,inactive,312.438,2.549400000000001,1.0,3.0,5.0
803,CHEMBL402090,NC[C@@H]1C[C@@]1(C(=O)N1C=CCCC1)c1ccsc1,inactive,262.378,2.1006,1.0,3.0,5.0
804,CHEMBL257389,C=C(F)CN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,312.4100000000001,1.9227,1.0,4.0,5.0
805,CHEMBL402027,C=C(F)CN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,268.35699999999997,1.9061,1.0,3.0,5.0
807,CHEMBL439423,C#CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,248.35099999999997,1.0560999999999998,1.0,3.0,5.0
808,CHEMBL257390,C#CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,292.40400000000005,1.0726999999999998,1.0,4.0,5.0
811,CHEMBL403616,C=CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,294.4200000000001,1.6254999999999997,1.0,4.0,5.0
812,CHEMBL255450,C#CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,274.38900000000007,1.6123,1.0,3.0,5.0
813,CHEMBL255663,C=CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,276.40500000000003,2.1651000000000002,1.0,3.0,5.080921907623926
814,CHEMBL257603,C=CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,250.367,1.6089,1.0,3.0,5.0
815,CHEMBL257602,C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,inactive,264.394,1.999,1.0,3.0,5.0
816,CHEMBL403759,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN(C)C,inactive,280.437,2.4358000000000004,0.0,3.0,5.0
817,CHEMBL403760,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CNC,inactive,266.41,2.0936,1.0,3.0,5.0
818,CHEMBL257808,CCN(CC)C(=O)[C@@]1(c2csc3ccccc23)C[C@H]1CN,inactive,302.4430000000001,2.9861000000000004,1.0,3.0,5.0
819,CHEMBL403370,CCN(CC)C(=O)[C@@]1(c2nc3ccccc3s2)C[C@H]1CN,inactive,303.4310000000001,2.3811,1.0,4.0,5.0
820,CHEMBL257130,CCN(CC)C(=O)[C@@]1(c2cc3cc(F)ccc3s2)C[C@H]1CN,inactive,320.4330000000001,3.1252000000000013,1.0,3.0,5.0
824,CHEMBL258013,CCN(CC)C(=O)[C@@]1(c2sc(Cl)c(Cl)c2Cl)C[C@H]1CN,inactive,355.7180000000001,3.7931000000000017,1.0,3.0,5.0
826,CHEMBL257810,CCN(CC)C(=O)[C@@]1(c2ccc(Cl)s2)C[C@H]1CN,inactive,286.82800000000003,2.4863,1.0,3.0,5.0
827,CHEMBL257809,CCN(CC)C(=O)[C@@]1(c2ccc(Br)s2)C[C@H]1CN,inactive,331.2790000000001,2.5953999999999997,1.0,3.0,5.200659450546418
828,CHEMBL257964,CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,inactive,252.38299999999998,1.8329,1.0,3.0,5.0
831,CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,inactive,246.35399999999998,1.7713999999999999,1.0,2.0,5.0
832,CHEMBL469664,O=C(Nc1ccc(Br)cc1)c1cccc(S(=O)(=O)Nc2ccc(Br)cc2)c1,inactive,510.2070000000001,5.264700000000002,2.0,3.0,5.769551078621726
833,CHEMBL503461,CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@H](C(=O)O)CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N2,inactive,1408.6770000000001,-5.63370000000001,18.0,23.0,3.700000003258169
834,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,5.97469413473523
835,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,6.2949920406666635
836,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,5.931072388317928
838,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,6.406713932979542
839,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,6.548213564475709
841,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,6.586700235918748
842,CHEMBL506098,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(CC3=C[C@H]4[C@H](CC3)[C@](C)(OO)CC[C@@H]4C(C)C)C(=O)[C@]1(C(=O)C(C)C)C2=O,inactive,773.1520000000002,12.390099999999984,1.0,6.0,10.301029995663981
843,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,6.320572103387881
844,CHEMBL497846,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(C)cccc1F,inactive,301.361,3.3724200000000017,1.0,3.0,5.0
845,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,inactive,255.361,3.7246200000000034,1.0,2.0,5.522878745280337
846,CHEMBL497512,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(F)cccc1C(F)(F)F,inactive,355.331,4.082800000000002,1.0,3.0,5.0
847,CHEMBL526825,CCc1cccc(F)c1O[C@H]1c2ccccc2CO[C@H]1CNC,inactive,315.38800000000003,3.626400000000002,1.0,3.0,5.0
848,CHEMBL497845,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cc(F)ccc1C,inactive,301.36100000000005,3.3724200000000017,1.0,3.0,5.0
849,CHEMBL497680,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc(F)cc1C,inactive,301.36100000000005,3.3724200000000017,1.0,3.0,5.0
850,CHEMBL497679,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(Cl)c1C,inactive,317.81600000000003,3.886720000000002,1.0,3.0,5.853871964321762
851,CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,inactive,301.36100000000005,3.3724200000000017,1.0,3.0,5.0
852,CHEMBL526270,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C(F)(F)F,inactive,337.341,3.9437000000000024,1.0,3.0,5.0
853,CHEMBL497493,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1SC,inactive,315.43800000000005,3.6468000000000025,1.0,4.0,5.0
854,CHEMBL497492,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1SC,inactive,315.43800000000005,3.6468000000000025,1.0,4.0,5.3979400086720375
856,CHEMBL524624,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1OC,inactive,299.37000000000006,2.9335000000000013,1.0,4.0,5.0
859,CHEMBL526670,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1F,inactive,287.334,3.064000000000001,1.0,3.0,5.0
860,CHEMBL498686,CNC[C@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,active,281.39900000000006,3.8969200000000033,1.0,2.0,5.0
861,CHEMBL526669,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,inactive,283.37100000000004,3.2333200000000017,1.0,3.0,5.3872161432802645
864,CHEMBL523574,CNC[C@H]1CSc2ccccc2[C@@H]1Oc1ccccc1C,inactive,299.4390000000001,4.056420000000003,1.0,3.0,5.1249387366083
865,CHEMBL498495,CNC[C@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,inactive,283.37100000000004,3.3431200000000016,1.0,3.0,5.376750709602099
868,CHEMBL524798,Cc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CN,active,269.344,2.97262,1.0,3.0,5.0
869,CHEMBL448375,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,5.0
870,CHEMBL505433,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,5.0
871,CHEMBL498510,CNC[C@@H]1CSc2ccccc2[C@@H]1Oc1ccccc1Cl,active,319.8570000000001,4.401400000000003,1.0,3.0,5.0
872,CHEMBL498509,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN,active,269.344,3.08242,1.0,3.0,5.0
873,CHEMBL445082,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,5.0
874,CHEMBL451105,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN(C)C,active,297.398,3.6853200000000017,0.0,3.0,5.0
875,CHEMBL497479,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.688100000000002,1.0,3.0,5.0
876,CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,5.221848749616356
877,CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,active,271.35999999999996,3.424800000000002,1.0,3.0,5.619788758288394
878,CHEMBL526306,CNC[C@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12,active,303.40500000000003,4.351600000000004,1.0,2.0,5.3979400086720375
879,CHEMBL497665,CNC[C@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,active,267.372,3.506820000000003,1.0,2.0,5.0
880,CHEMBL524271,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12,active,303.40500000000003,4.351600000000004,1.0,2.0,5.2441251443275085
881,CHEMBL497664,CN(C)C[C@@H]1Cc2ccccc2[C@@H]1Oc1ccc(C(F)(F)F)cc1,active,335.36899999999997,4.559400000000004,0.0,2.0,5.0
882,CHEMBL497666,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccc(C(F)(F)F)cc1,active,321.342,4.217200000000004,1.0,2.0,5.0
884,CHEMBL455447,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,active,267.372,3.506820000000003,1.0,2.0,5.275724130399211
889,CHEMBL497846,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(C)cccc1F,inactive,301.361,3.3724200000000017,1.0,3.0,5.0
890,CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,inactive,301.36100000000005,3.3724200000000017,1.0,3.0,5.0
891,CHEMBL498482,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(C)c1C,inactive,297.3980000000001,3.5417400000000026,1.0,3.0,5.0
892,CHEMBL498120,CNC[C@H]1OCc2ccccc2[C@H]1Oc1cccc(C)c1C,inactive,297.3980000000001,3.5417400000000026,1.0,3.0,5.585026652029182
893,CHEMBL498141,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C(F)(F)F,inactive,337.341,3.9437000000000024,1.0,3.0,5.0
894,CHEMBL526270,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C(F)(F)F,inactive,337.341,3.9437000000000024,1.0,3.0,5.0
895,CHEMBL525717,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1Cl,inactive,303.789,3.5783000000000023,1.0,3.0,5.154901959985743
896,CHEMBL448375,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,5.0
897,CHEMBL452429,CNC[C@H]1COc2ccccc2[C@H]1Oc1ccccc1Cl,inactive,303.789,3.688100000000002,1.0,3.0,5.0
899,CHEMBL498481,CCc1ccccc1O[C@@H]1c2ccccc2OC[C@@H]1CNC,active,297.398,3.597100000000001,1.0,3.0,5.0
901,CHEMBL443952,CNC[C@@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,inactive,283.37100000000004,3.2333200000000017,1.0,3.0,5.0
902,CHEMBL526669,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,inactive,283.37100000000004,3.2333200000000017,1.0,3.0,5.0
903,CHEMBL497461,CNC[C@@H]1COc2ccccc2[C@H]1Oc1ccccc1C,inactive,283.37100000000004,3.3431200000000016,1.0,3.0,5.0
904,CHEMBL498495,CNC[C@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,inactive,283.37100000000004,3.3431200000000016,1.0,3.0,5.0
906,CHEMBL524798,Cc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CN,active,269.344,2.97262,1.0,3.0,5.0
908,CHEMBL498509,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN,active,269.344,3.08242,1.0,3.0,5.0
909,CHEMBL504606,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,5.0
910,CHEMBL505433,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,5.6020599913279625
914,CHEMBL525375,CNC[C@@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,inactive,281.39900000000006,3.8969200000000033,1.0,2.0,5.0
915,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,6.518557371497695
918,CHEMBL446084,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,295.304,4.174300000000002,1.0,2.0,5.146727775979317
919,CHEMBL313041,COc1ccc(C2=NNC(=O)C3CC=CCC23)cc1OC,active,286.331,2.1201,1.0,4.0,4.0
920,CHEMBL480988,COc1ccc(C2=NN(CCCCCBr)C(=O)C3CC=CCC23)cc1OC,active,435.36200000000014,4.397700000000004,0.0,4.0,4.0
922,CHEMBL499461,COc1ccc(C2=NN(CCCCCNCC[C@@H](Oc3ccc(C(F)(F)F)cc3)c3ccccc3)C(=O)C3CC=CCC23)cc1OC,inactive,649.7539999999999,7.821600000000009,1.0,6.0,5.154839922348054
924,CHEMBL523916,CN1[C@H]2CC[C@@H]1[C@@H](c1cn(Cc3ccccc3)nn1)[C@@H](c1ccc(Cl)cc1)C2.Cl,inactive,429.39500000000004,5.135500000000006,0.0,4.0,7.327902142064283
927,CHEMBL522699,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc([N+](=O)[O-])cc1)[C@@H](c1ccc(Cl)cc1)C2.Cl,active,417.33600000000007,5.288000000000005,0.0,3.0,9.045757490560675
928,CHEMBL494814,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccccc1)[C@@H](c1ccc(Cl)cc1)C2.Cl,active,372.339,5.379800000000005,0.0,1.0,9.096910013008056
929,CHEMBL494807,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C#Cc2ccccc2)N3C)cc1.Cl,inactive,351.921,5.034820000000005,0.0,1.0,9.096910013008056
932,CHEMBL494624,CN1[C@H]2CC[C@@H]1[C@H](C=C(Br)Br)[C@@H](c1ccc(Cl)cc1)C2.Cl,inactive,456.04900000000004,5.959300000000004,0.0,1.0,8.853871964321762
933,CHEMBL524188,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@@H]2C=C(Br)Br)N3C)cc1.Cl,inactive,435.63100000000003,5.6143200000000055,0.0,1.0,8.443697499232712
935,CHEMBL495464,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C=C(Br)Br)N3C)cc1.Cl,inactive,435.63100000000003,5.6143200000000055,0.0,1.0,9.638272163982407
939,CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,inactive,297.423,4.630900000000003,1.0,3.0,6.180456064458132
946,CHEMBL512851,C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,inactive,276.40500000000003,2.1651000000000002,1.0,3.0,5.0
947,CHEMBL469947,C=CCN(C(=O)[C@@]1(c2cccs2)C[C@H]1CN)C1CC1,inactive,276.40500000000003,2.1414999999999997,1.0,3.0,5.0
948,CHEMBL507806,C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,inactive,333.4820000000001,2.6358000000000006,1.0,5.0,5.0
949,CHEMBL472253,C#CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,inactive,262.378,1.4462000000000002,1.0,3.0,5.0
955,CHEMBL469811,Fc1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,inactive,245.297,2.857400000000001,1.0,2.0,5.6777807052660805
956,CHEMBL469812,CCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1,inactive,318.44200000000006,2.6024000000000003,1.0,3.0,5.0
957,CHEMBL512665,CCCCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1,inactive,346.49600000000004,3.382600000000002,1.0,3.0,4.721246399047171
958,CHEMBL446230,CCN([C@@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1,active,304.415,2.2123,1.0,3.0,4.522878745280337
959,CHEMBL513367,CCCCN([C@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1,active,332.469,2.9925000000000015,1.0,3.0,4.522878745280337
963,CHEMBL471029,CCCCN(Cc1ccc2ccccc2c1)[C@H]1CCNC1,inactive,282.431,3.8038000000000025,1.0,2.0,7.055517327849832
965,CHEMBL451460,c1ccc2cc(OCC3CCNC3)ccc2c1,active,227.30699999999996,2.828100000000001,1.0,2.0,6.0
967,CHEMBL469552,N#Cc1ccc2cc(OCC3CCNCC3)ccc2c1,inactive,266.34399999999994,3.089880000000001,1.0,3.0,5.221848749616356
968,CHEMBL444985,N#Cc1ccc2ccc(OCC3CCNCC3)cc2c1,active,266.34399999999994,3.0898800000000017,1.0,3.0,5.055517327849832
970,CHEMBL443090,Cc1c(CCN2CCNCC2)ccc2cc(F)ccc12,active,272.367,2.7350200000000005,1.0,2.0,4.508638306165727
972,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,inactive,255.361,3.7246200000000034,1.0,2.0,5.522878745280337
974,CHEMBL447598,CN[C@@H]1CC[C@H](Oc2ccccc2C)c2ccccc21,inactive,267.372,4.169420000000003,1.0,2.0,6.0
978,CHEMBL520736,CN[C@@H]1Cc2ccccc2[C@@H](Oc2ccccc2C)C1,active,267.372,3.649320000000002,1.0,2.0,5.346787486224656
979,CHEMBL488049,Cc1ccccc1O[C@@H]1C[C@@H](N(C)C)Cc2ccccc21,active,281.399,3.991520000000004,0.0,2.0,5.0
980,CHEMBL486045,CN[C@H]1Cc2ccccc2[C@H](Oc2ccccc2C)C1,active,267.372,3.649320000000002,1.0,2.0,5.096910013008056
981,CHEMBL520201,Cc1ccccc1O[C@H]1C[C@H](N(C)C)c2ccccc21,active,267.372,4.121520000000003,0.0,2.0,5.468521082957745
982,CHEMBL486044,CN[C@H]1C[C@H](Oc2ccccc2C)c2ccccc21,active,253.345,3.779320000000003,1.0,2.0,6.7447274948966935
983,CHEMBL486043,Cc1ccccc1O[C@H]1C[C@H](N)c2ccccc21,active,239.31799999999998,3.518620000000002,1.0,2.0,6.221848749616356
984,CHEMBL486237,Cc1ccccc1O[C@H]1C[C@@H](N(C)C(C)C)c2ccccc21,active,295.426,4.900120000000005,0.0,2.0,5.0
985,CHEMBL486236,CCN(CC)[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,active,295.42600000000004,4.9017200000000045,0.0,2.0,5.6020599913279625
986,CHEMBL486235,CCN[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,active,267.372,4.169420000000003,1.0,2.0,5.6020599913279625
987,CHEMBL487869,COc1ccccc1O[C@H]1C[C@@H](N(C)C)c2ccccc21,active,283.371,3.8217000000000034,0.0,3.0,5.0
988,CHEMBL521392,Cc1ccccc1O[C@H]1C[C@@H](N(C)C)c2ccccc21,active,267.372,4.121520000000003,0.0,2.0,5.0
989,CHEMBL446570,CN[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,active,253.345,3.779320000000003,1.0,2.0,5.337242168318426
990,CHEMBL487691,COc1ccc(O[C@H]2C[C@@H](N(C)C)c3ccccc32)cc1,active,283.37100000000004,3.8217000000000025,0.0,3.0,5.0
991,CHEMBL487690,CN(C)[C@@H]1C[C@H](Oc2ccc(Cl)cc2)c2ccccc21,active,287.79,4.4665000000000035,0.0,2.0,5.154901959985743
992,CHEMBL488222,CN[C@@H]1C[C@H](Oc2ccc(Cl)cc2)c2ccccc21,active,273.76300000000003,4.1243000000000025,1.0,2.0,5.3979400086720375
993,CHEMBL488424,N[C@@H]1C[C@H](Oc2ccc(Cl)cc2)c2ccccc21,active,259.736,3.8636000000000017,1.0,2.0,5.619788758288394
994,CHEMBL520735,CN(C)[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,active,253.34500000000003,3.813100000000003,0.0,2.0,5.0
995,CHEMBL445185,CN[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,active,239.318,3.470900000000002,1.0,2.0,5.301029995663981
996,CHEMBL530334,N[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,active,225.291,3.2102000000000013,1.0,2.0,5.698970004336019
997,CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,5.221848749616356
998,CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,active,271.35999999999996,3.424800000000002,1.0,3.0,5.619788758288394
999,CHEMBL493040,CNCc1ccccc1Cc1ccc(Cl)c(Cl)c1,active,280.198,4.303600000000003,1.0,1.0,5.698970004336019
1000,CHEMBL481697,CN(C)Cc1cc(CNS(C)(=O)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,active,418.43700000000007,3.4883000000000015,1.0,5.0,5.236572006437063
1001,CHEMBL502129,CN(C)Cc1cc(C(=O)N(C)C)ccc1Oc1ccc(OC(F)(F)F)cc1,active,382.382,4.140900000000003,0.0,4.0,5.0
1002,CHEMBL481696,CNC(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)c(CN(C)C)c1,active,368.3550000000001,3.798700000000003,1.0,4.0,5.0
1003,CHEMBL481695,CN(C)Cc1cc(C(N)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,active,354.32800000000003,3.538000000000001,1.0,4.0,5.0
1004,CHEMBL479410,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc(C(F)(F)F)cc1,active,388.411,3.9308000000000023,1.0,4.0,5.0
1005,CHEMBL479409,CN(C)Cc1cc(S(N)(=O)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,active,390.38300000000004,3.086500000000001,1.0,5.0,5.096910013008056
1006,CHEMBL479783,CSc1ccc(Sc2ccc(N(C)S(C)(=O)=O)cc2CN(C)C)cc1,active,396.6030000000002,4.017100000000004,0.0,5.0,5.443697499232712
1007,CHEMBL449015,CSc1ccc(Sc2ccc(NS(C)(=O)=O)cc2CN(C)C)cc1,active,382.5760000000002,3.9928000000000026,1.0,5.0,5.823908740944319
1008,CHEMBL479411,CNCc1cc(NS(C)(=O)=O)ccc1Sc1ccc(SC)cc1,active,368.5490000000001,3.6506000000000025,2.0,5.0,5.42021640338319
1009,CHEMBL482295,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Sc1ccc(C(F)(F)F)cc1,active,404.47900000000004,4.289700000000003,1.0,4.0,5.161150909262744
1010,CHEMBL482294,CN(C)Cc1cc(S(N)(=O)=O)ccc1[S+]([O-])c1ccc(C(F)(F)F)cc1,active,406.4510000000001,2.5811,1.0,4.0,5.0
1011,CHEMBL482293,CN(C)Cc1cc(S(N)(=O)=O)ccc1Sc1cccc(C(F)(F)F)c1,active,390.45200000000006,3.5656000000000017,1.0,4.0,5.0
1012,CHEMBL500629,CN(C)Cc1cc(S(N)(=O)=O)ccc1Sc1ccc(C(F)(F)F)cc1,inactive,390.45200000000006,3.5656000000000017,1.0,4.0,5.0
